name, repeat, time, transf, fvc, depth, inv_depth, rate
orig, 1, 1, mod, 8192, 16, 8, 59.101655
inc, 1, 1, mod, 8192, 16, 8, 213.597863
orig, 1, 1, id, 32768, 16, -1, 54.140239
inc, 1, 1, id, 32768, 16, -1, 152.698441
einc, 1, 1, id, 32768, 16, -1, 30.446440
orig, 1, 1, mod, 32768, 16, 8, 56.056127
inc, 1, 1, mod, 32768, 16, 8, 184.496201
orig, 1, 1, id, 1, 12, -1, 2617.980676
inc, 1, 1, id, 1, 12, -1, 5489094.253848
einc, 1, 1, id, 1, 12, -1, 253805.180099
orig, 1, 1, mod, 1, 12, 8, 2152.025425
inc, 1, 1, mod, 1, 12, 8, 271727.260761
orig, 1, 1, id, 1, 14, -1, 478.422262
inc, 1, 1, id, 1, 14, -1, 5698449.276435
einc, 1, 1, id, 1, 14, -1, 226162.079420
orig, 1, 1, mod, 1, 14, 8, 423.391235
inc, 1, 1, mod, 1, 14, 8, 283737.150900
orig, 1, 1, id, 1, 16, -1, 74.594471
inc, 1, 1, id, 1, 16, -1, 5395728.146453
einc, 1, 1, id, 1, 16, -1, 192222.480152
orig, 1, 1, mod, 1, 16, 8, 82.849733
inc, 1, 1, mod, 1, 16, 8, 239500.635547
orig, 1, 1, id, 2048, 12, -1, 2282.003793
inc, 1, 1, id, 2048, 12, -1, 4785.481602
einc, 1, 1, id, 2048, 12, -1, 815.351778
orig, 1, 1, mod, 2048, 12, 8, 2383.185655
inc, 1, 1, mod, 2048, 12, 8, 4642.369618
orig, 1, 1, id, 2048, 14, -1, 443.547743
inc, 1, 1, id, 2048, 14, -1, 4698.062637
einc, 1, 1, id, 2048, 14, -1, 488.617242
orig, 1, 1, mod, 2048, 14, 8, 458.585694
inc, 1, 1, mod, 2048, 14, 8, 1289.064956
orig, 1, 1, id, 2048, 16, -1, 62.501541
inc, 1, 1, id, 2048, 16, -1, 4425.575788
einc, 1, 1, id, 2048, 16, -1, 308.190929
orig, 1, 1, mod, 2048, 16, 8, 62.212090
inc, 1, 1, mod, 2048, 16, 8, 700.447094
orig, 1, 1, id, 8192, 14, -1, 328.111123
inc, 1, 1, id, 8192, 14, -1, 706.391012
einc, 1, 1, id, 8192, 14, -1, 131.375661
orig, 1, 1, mod, 8192, 14, 8, 248.524994
inc, 1, 1, mod, 8192, 14, 8, 768.701938
orig, 1, 1, id, 8192, 16, -1, 54.114618
inc, 1, 1, id, 8192, 16, -1, 692.599207
einc, 1, 1, id, 8192, 16, -1, 87.453916
orig, 1, 1, mod, 8192, 16, 8, 37.631289
inc, 1, 1, mod, 8192, 16, 8, 133.182008
orig, 1, 1, id, 32768, 16, -1, 52.665522
inc, 1, 1, id, 32768, 16, -1, 165.827078
einc, 1, 1, id, 32768, 16, -1, 33.463438
orig, 1, 1, mod, 32768, 16, 8, 43.550146
inc, 1, 1, mod, 32768, 16, 8, 169.077484
orig, 1, 1, id, 1, 12, -1, 2590.569715
inc, 1, 1, id, 1, 12, -1, 5143702.962329
einc, 1, 1, id, 1, 12, -1, 265080.565025
orig, 1, 1, mod, 1, 12, 10, 2304.327788
inc, 1, 1, mod, 1, 12, 10, 170232.696106
orig, 1, 1, id, 1, 14, -1, 328.129848
inc, 1, 1, id, 1, 14, -1, 3903507.011101
einc, 1, 1, id, 1, 14, -1, 179401.481377
orig, 1, 1, mod, 1, 14, 10, 474.124540
inc, 1, 1, mod, 1, 14, 10, 253575.784241
orig, 1, 1, id, 1, 16, -1, 72.040709
inc, 1, 1, id, 1, 16, -1, 4717041.805780
einc, 1, 1, id, 1, 16, -1, 169806.681756
orig, 1, 1, mod, 1, 16, 10, 73.605250
inc, 1, 1, mod, 1, 16, 10, 209095.717588
orig, 1, 1, id, 2048, 12, -1, 2172.713719
inc, 1, 1, id, 2048, 12, -1, 4499.567986
einc, 1, 1, id, 2048, 12, -1, 797.033227
orig, 1, 1, mod, 2048, 12, 10, 2126.926635
inc, 1, 1, mod, 2048, 12, 10, 4452.635980
orig, 1, 1, id, 2048, 14, -1, 415.961553
inc, 1, 1, id, 2048, 14, -1, 4079.036599
einc, 1, 1, id, 2048, 14, -1, 378.187631
orig, 1, 1, mod, 2048, 14, 10, 346.169725
inc, 1, 1, mod, 2048, 14, 10, 1301.611441
orig, 1, 1, id, 2048, 16, -1, 64.923928
inc, 1, 1, id, 2048, 16, -1, 4641.224999
einc, 1, 1, id, 2048, 16, -1, 360.746362
orig, 1, 1, mod, 2048, 16, 10, 65.804688
inc, 1, 1, mod, 2048, 16, 10, 774.053866
orig, 1, 1, id, 8192, 14, -1, 403.322457
inc, 1, 1, id, 8192, 14, -1, 808.753833
einc, 1, 1, id, 8192, 14, -1, 153.426054
orig, 1, 1, mod, 8192, 14, 10, 377.346955
inc, 1, 1, mod, 8192, 14, 10, 737.779880
orig, 1, 1, id, 8192, 16, -1, 44.091051
inc, 1, 1, id, 8192, 16, -1, 363.019577
einc, 1, 1, id, 8192, 16, -1, 41.436464
orig, 1, 1, mod, 8192, 16, 10, 47.506440
inc, 1, 1, mod, 8192, 16, 10, 189.213881
orig, 1, 1, id, 32768, 16, -1, 55.199086
inc, 1, 1, id, 32768, 16, -1, 176.335743
einc, 1, 1, id, 32768, 16, -1, 31.974683
orig, 1, 1, mod, 32768, 16, 10, 51.387276
inc, 1, 1, mod, 32768, 16, 10, 163.364801
orig, 1, 1, id, 1, 14, -1, 467.507730
inc, 1, 1, id, 1, 14, -1, 5145810.501241
einc, 1, 1, id, 1, 14, -1, 225253.036198
orig, 1, 1, mod, 1, 14, 12, 516.054249
inc, 1, 1, mod, 1, 14, 12, 280679.811580
orig, 1, 1, id, 1, 16, -1, 79.986422
inc, 1, 1, id, 1, 16, -1, 4603230.645953
einc, 1, 1, id, 1, 16, -1, 189557.754779
orig, 1, 1, mod, 1, 16, 12, 68.171697
inc, 1, 1, mod, 1, 16, 12, 173937.103229
orig, 1, 1, id, 2048, 14, -1, 299.393455
inc, 1, 1, id, 2048, 14, -1, 2820.718186
einc, 1, 1, id, 2048, 14, -1, 360.014504
orig, 1, 1, mod, 2048, 14, 12, 439.701360
inc, 1, 1, mod, 2048, 14, 12, 1205.767255
orig, 1, 1, id, 2048, 16, -1, 65.246789
inc, 1, 1, id, 2048, 16, -1, 4752.106875
einc, 1, 1, id, 2048, 16, -1, 349.906804
orig, 1, 1, mod, 2048, 16, 12, 64.701188
inc, 1, 1, mod, 2048, 16, 12, 787.626628
orig, 1, 1, id, 8192, 14, -1, 392.596134
inc, 1, 1, id, 8192, 14, -1, 780.284459
einc, 1, 1, id, 8192, 14, -1, 165.825574
orig, 1, 1, mod, 8192, 14, 12, 366.508559
inc, 1, 1, mod, 8192, 14, 12, 702.731041
orig, 1, 1, id, 8192, 16, -1, 55.839943
inc, 1, 1, id, 8192, 16, -1, 771.509974
einc, 1, 1, id, 8192, 16, -1, 87.246559
orig, 1, 1, mod, 8192, 16, 12, 33.382987
inc, 1, 1, mod, 8192, 16, 12, 129.548745
orig, 1, 1, id, 32768, 16, -1, 45.740549
inc, 1, 1, id, 32768, 16, -1, 169.761834
einc, 1, 1, id, 32768, 16, -1, 24.732484
orig, 1, 1, mod, 32768, 16, 12, 49.200360
inc, 1, 1, mod, 32768, 16, 12, 175.795407
orig, 1, 1, id, 1, 16, -1, 78.776645
inc, 1, 1, id, 1, 16, -1, 5603887.564685
einc, 1, 1, id, 1, 16, -1, 202802.904147
orig, 1, 1, mod, 1, 16, 14, 66.556073
inc, 1, 1, mod, 1, 16, 14, 238318.687432
orig, 1, 1, id, 2048, 16, -1, 47.762704
inc, 1, 1, id, 2048, 16, -1, 3684.902558
einc, 1, 1, id, 2048, 16, -1, 329.687946
orig, 1, 1, mod, 2048, 16, 14, 63.883861
inc, 1, 1, mod, 2048, 16, 14, 704.279868
orig, 1, 1, id, 8192, 16, -1, 55.817564
inc, 1, 1, id, 8192, 16, -1, 723.063047
einc, 1, 1, id, 8192, 16, -1, 94.705270
orig, 1, 1, mod, 8192, 16, 14, 44.190808
inc, 1, 1, mod, 8192, 16, 14, 193.370299
orig, 1, 1, id, 32768, 16, -1, 51.357047
inc, 1, 1, id, 32768, 16, -1, 178.820467
einc, 1, 1, id, 32768, 16, -1, 33.156279
orig, 1, 1, mod, 32768, 16, 14, 37.036626
inc, 1, 1, mod, 32768, 16, 14, 171.826508
