name, repeat, time, slow_prob, transf, fvc, depth, inv_depth, rate
inc, 1, 1, 1.000000, elim, 1024, 12, 2, 2425.489743
orig, 1, 1, 1.000000, move, 1024, 12, 2, 1064.248090
inc, 1, 1, 1.000000, move, 1024, 12, 2, 1362.788696
orig, 1, 1, 1.000000, id, 1024, 14, -1, 247.679809
inc, 1, 1, 1.000000, id, 1024, 14, -1, 6871.598149
einc, 1, 1, 1.000000, id, 1024, 14, -1, 752.530099
orig, 1, 1, 1.000000, add, 1024, 14, 2, 246.555291
inc, 1, 1, 1.000000, add, 1024, 14, 2, 756.138406
orig, 1, 1, 1.000000, elim, 1024, 14, 2, 268.754187
inc, 1, 1, 1.000000, elim, 1024, 14, 2, 1036.225717
orig, 1, 1, 1.000000, move, 1024, 14, 2, 196.061238
inc, 1, 1, 1.000000, move, 1024, 14, 2, 665.716188
orig, 1, 1, 1.000000, id, 1024, 16, -1, 38.539936
inc, 1, 1, 1.000000, id, 1024, 16, -1, 5552.622776
einc, 1, 1, 1.000000, id, 1024, 16, -1, 604.131530
orig, 1, 1, 1.000000, add, 1024, 16, 2, 47.970126
inc, 1, 1, 1.000000, add, 1024, 16, 2, 524.292940
orig, 1, 1, 1.000000, elim, 1024, 16, 2, 53.409582
inc, 1, 1, 1.000000, elim, 1024, 16, 2, 304.399902
orig, 1, 1, 1.000000, move, 1024, 16, 2, 39.080670
inc, 1, 1, 1.000000, move, 1024, 16, 2, 243.343616
orig, 1, 1, 1.000000, id, 4096, 14, -1, 162.708079
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1260.358386
einc, 1, 1, 1.000000, id, 4096, 14, -1, 196.194027
orig, 1, 1, 1.000000, add, 4096, 14, 2, 212.685180
inc, 1, 1, 1.000000, add, 4096, 14, 2, 339.053932
orig, 1, 1, 1.000000, elim, 4096, 14, 2, 294.376263
inc, 1, 1, 1.000000, elim, 4096, 14, 2, 522.690288
orig, 1, 1, 1.000000, move, 4096, 14, 2, 212.723728
inc, 1, 1, 1.000000, move, 4096, 14, 2, 283.695348
orig, 1, 1, 1.000000, id, 4096, 16, -1, 41.597810
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1273.161110
einc, 1, 1, 1.000000, id, 4096, 16, -1, 148.602156
orig, 1, 1, 1.000000, add, 4096, 16, 2, 43.128526
inc, 1, 1, 1.000000, add, 4096, 16, 2, 180.014725
orig, 1, 1, 1.000000, elim, 4096, 16, 2, 49.348720
inc, 1, 1, 1.000000, elim, 4096, 16, 2, 184.758023
orig, 1, 1, 1.000000, move, 4096, 16, 2, 33.192720
inc, 1, 1, 1.000000, move, 4096, 16, 2, 128.385181
orig, 1, 1, 1.000000, id, 16384, 16, -1, 29.812830
inc, 1, 1, 1.000000, id, 16384, 16, -1, 283.943942
einc, 1, 1, 1.000000, id, 16384, 16, -1, 51.170645
orig, 1, 1, 1.000000, add, 16384, 16, 2, 38.349835
inc, 1, 1, 1.000000, add, 16384, 16, 2, 66.067318
orig, 1, 1, 1.000000, elim, 16384, 16, 2, 53.096875
inc, 1, 1, 1.000000, elim, 16384, 16, 2, 114.284844
orig, 1, 1, 1.000000, move, 16384, 16, 2, 29.691809
inc, 1, 1, 1.000000, move, 16384, 16, 2, 44.403962
orig, 1, 1, 1.000000, id, 32768, 16, -1, 36.773223
inc, 1, 1, 1.000000, id, 32768, 16, -1, 169.319496
einc, 1, 1, 1.000000, id, 32768, 16, -1, 28.798691
orig, 1, 1, 1.000000, add, 32768, 16, 2, 36.627636
inc, 1, 1, 1.000000, add, 32768, 16, 2, 49.906705
orig, 1, 1, 1.000000, elim, 32768, 16, 2, 51.260872
inc, 1, 1, 1.000000, elim, 32768, 16, 2, 0.014616
orig, 1, 1, 1.000000, move, 32768, 16, 2, 36.726935
inc, 1, 1, 1.000000, move, 32768, 16, 2, 35.351701
orig, 1, 1, 1.000000, id, 1, 12, -1, 4820.245618
inc, 1, 1, 1.000000, id, 1, 12, -1, 5545682.917226
einc, 1, 1, 1.000000, id, 1, 12, -1, 371964.781064
orig, 1, 1, 1.000000, add, 1, 12, 4, 4844.703753
inc, 1, 1, 1.000000, add, 1, 12, 4, 404531.018044
orig, 1, 1, 1.000000, elim, 1, 12, 4, 4920.257408
inc, 1, 1, 1.000000, elim, 1, 12, 4, 9731.623690
orig, 1, 1, 1.000000, move, 1, 12, 4, 4798.426132
inc, 1, 1, 1.000000, move, 1, 12, 4, 11591.604165
orig, 1, 1, 1.000000, id, 1, 14, -1, 984.833563
inc, 1, 1, 1.000000, id, 1, 14, -1, 5540417.999354
einc, 1, 1, 1.000000, id, 1, 14, -1, 306384.354993
orig, 1, 1, 1.000000, add, 1, 14, 4, 984.291358
inc, 1, 1, 1.000000, add, 1, 14, 4, 304514.161935
orig, 1, 1, 1.000000, elim, 1, 14, 4, 957.139841
inc, 1, 1, 1.000000, elim, 1, 14, 4, 2445.839497
orig, 1, 1, 1.000000, move, 1, 14, 4, 989.816054
inc, 1, 1, 1.000000, move, 1, 14, 4, 2547.815080
orig, 1, 1, 1.000000, id, 1, 16, -1, 136.115841
inc, 1, 1, 1.000000, id, 1, 16, -1, 5557539.371742
einc, 1, 1, 1.000000, id, 1, 16, -1, 258724.625140
orig, 1, 1, 1.000000, add, 1, 16, 4, 136.523941
inc, 1, 1, 1.000000, add, 1, 16, 4, 245372.457214
orig, 1, 1, 1.000000, elim, 1, 16, 4, 152.775370
inc, 1, 1, 1.000000, elim, 1, 16, 4, 660.736834
orig, 1, 1, 1.000000, move, 1, 16, 4, 135.511958
inc, 1, 1, 1.000000, move, 1, 16, 4, 528.761311
orig, 1, 1, 1.000000, id, 1024, 12, -1, 1068.493551
inc, 1, 1, 1.000000, id, 1024, 12, -1, 6851.065465
einc, 1, 1, 1.000000, id, 1024, 12, -1, 1149.406908
orig, 1, 1, 1.000000, add, 1024, 12, 4, 1071.000394
inc, 1, 1, 1.000000, add, 1024, 12, 4, 1751.350807
orig, 1, 1, 1.000000, elim, 1024, 12, 4, 1136.028541
inc, 1, 1, 1.000000, elim, 1024, 12, 4, 1650.739241
orig, 1, 1, 1.000000, move, 1024, 12, 4, 1073.447469
inc, 1, 1, 1.000000, move, 1024, 12, 4, 900.349094
orig, 1, 1, 1.000000, id, 1024, 14, -1, 246.092680
inc, 1, 1, 1.000000, id, 1024, 14, -1, 6870.469170
einc, 1, 1, 1.000000, id, 1024, 14, -1, 779.614801
orig, 1, 1, 1.000000, add, 1024, 14, 4, 246.328844
inc, 1, 1, 1.000000, add, 1024, 14, 4, 1050.439725
orig, 1, 1, 1.000000, elim, 1024, 14, 4, 263.991804
inc, 1, 1, 1.000000, elim, 1024, 14, 4, 885.076253
orig, 1, 1, 1.000000, move, 1024, 14, 4, 246.821168
inc, 1, 1, 1.000000, move, 1024, 14, 4, 525.686432
orig, 1, 1, 1.000000, id, 1024, 16, -1, 49.373967
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6841.556539
einc, 1, 1, 1.000000, id, 1024, 16, -1, 581.764189
orig, 1, 1, 1.000000, add, 1024, 16, 4, 49.058999
inc, 1, 1, 1.000000, add, 1024, 16, 4, 708.562483
orig, 1, 1, 1.000000, elim, 1024, 16, 4, 53.906771
inc, 1, 1, 1.000000, elim, 1024, 16, 4, 336.543226
orig, 1, 1, 1.000000, move, 1024, 16, 4, 49.416236
inc, 1, 1, 1.000000, move, 1024, 16, 4, 245.464248
orig, 1, 1, 1.000000, id, 4096, 14, -1, 214.537810
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1585.678954
einc, 1, 1, 1.000000, id, 4096, 14, -1, 251.353329
orig, 1, 1, 1.000000, add, 4096, 14, 4, 215.388965
inc, 1, 1, 1.000000, add, 4096, 14, 4, 379.173576
orig, 1, 1, 1.000000, elim, 4096, 14, 4, 230.663436
inc, 1, 1, 1.000000, elim, 4096, 14, 4, 330.443027
orig, 1, 1, 1.000000, move, 4096, 14, 4, 214.897688
inc, 1, 1, 1.000000, move, 4096, 14, 4, 194.422359
orig, 1, 1, 1.000000, id, 4096, 16, -1, 42.938056
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1585.874787
einc, 1, 1, 1.000000, id, 4096, 16, -1, 170.876773
orig, 1, 1, 1.000000, add, 4096, 16, 4, 43.172682
inc, 1, 1, 1.000000, add, 4096, 16, 4, 221.261479
orig, 1, 1, 1.000000, elim, 4096, 16, 4, 47.623946
inc, 1, 1, 1.000000, elim, 4096, 16, 4, 169.930753
orig, 1, 1, 1.000000, move, 4096, 16, 4, 43.186892
inc, 1, 1, 1.000000, move, 4096, 16, 4, 107.568742
orig, 1, 1, 1.000000, id, 16384, 16, -1, 38.506691
inc, 1, 1, 1.000000, id, 16384, 16, -1, 363.244523
einc, 1, 1, 1.000000, id, 16384, 16, -1, 51.918235
orig, 1, 1, 1.000000, add, 16384, 16, 4, 38.478504
inc, 1, 1, 1.000000, add, 16384, 16, 4, 83.727179
orig, 1, 1, 1.000000, elim, 16384, 16, 4, 40.800998
inc, 1, 1, 1.000000, elim, 16384, 16, 4, 74.433468
orig, 1, 1, 1.000000, move, 16384, 16, 4, 35.923600
inc, 1, 1, 1.000000, move, 16384, 16, 4, 41.904883
orig, 1, 1, 1.000000, id, 32768, 16, -1, 36.974764
inc, 1, 1, 1.000000, id, 32768, 16, -1, 169.605213
einc, 1, 1, 1.000000, id, 32768, 16, -1, 28.926161
orig, 1, 1, 1.000000, add, 32768, 16, 4, 35.480064
inc, 1, 1, 1.000000, add, 32768, 16, 4, 48.732041
orig, 1, 1, 1.000000, elim, 32768, 16, 4, 37.837511
inc, 1, 1, 1.000000, elim, 32768, 16, 4, 0.009381
orig, 1, 1, 1.000000, move, 32768, 16, 4, 36.792454
inc, 1, 1, 1.000000, move, 32768, 16, 4, 23.469721
orig, 1, 1, 1.000000, id, 1024, 16, -1, 48.954251
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6897.562452
einc, 1, 1, 1.000000, id, 1024, 16, -1, 615.827963
orig, 1, 1, 1.000000, add, 1024, 16, 8, 49.120455
inc, 1, 1, 1.000000, add, 1024, 16, 8, 830.208181
orig, 1, 1, 1.000000, elim, 1024, 16, 8, 46.945898
inc, 1, 1, 1.000000, elim, 1024, 16, 8, 271.508191
orig, 1, 1, 1.000000, move, 1024, 16, 8, 49.692005
inc, 1, 1, 1.000000, move, 1024, 16, 8, 180.139923
orig, 1, 1, 1.000000, id, 4096, 14, -1, 215.275693
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1577.951854
einc, 1, 1, 1.000000, id, 4096, 14, -1, 254.316757
orig, 1, 1, 1.000000, add, 4096, 14, 8, 215.431103
inc, 1, 1, 1.000000, add, 4096, 14, 8, 271.487157
orig, 1, 1, 1.000000, elim, 4096, 14, 8, 213.635939
inc, 1, 1, 1.000000, elim, 4096, 14, 8, 216.554194
orig, 1, 1, 1.000000, move, 4096, 14, 8, 214.884526
inc, 1, 1, 1.000000, move, 4096, 14, 8, 131.033794
orig, 1, 1, 1.000000, id, 4096, 16, -1, 43.314078
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1586.712066
einc, 1, 1, 1.000000, id, 4096, 16, -1, 170.261447
orig, 1, 1, 1.000000, add, 4096, 16, 8, 43.284209
inc, 1, 1, 1.000000, add, 4096, 16, 8, 227.573612
orig, 1, 1, 1.000000, elim, 4096, 16, 8, 44.232938
inc, 1, 1, 1.000000, elim, 4096, 16, 8, 131.813703
orig, 1, 1, 1.000000, move, 4096, 16, 8, 43.153472
inc, 1, 1, 1.000000, move, 4096, 16, 8, 84.311073
orig, 1, 1, 1.000000, id, 16384, 16, -1, 38.059064
inc, 1, 1, 1.000000, id, 16384, 16, -1, 365.867172
einc, 1, 1, 1.000000, id, 16384, 16, -1, 52.251154
orig, 1, 1, 1.000000, add, 16384, 16, 8, 38.430915
inc, 1, 1, 1.000000, add, 16384, 16, 8, 61.418518
orig, 1, 1, 1.000000, elim, 16384, 16, 8, 39.115606
inc, 1, 1, 1.000000, elim, 16384, 16, 8, 49.123688
orig, 1, 1, 1.000000, move, 16384, 16, 8, 38.501595
inc, 1, 1, 1.000000, move, 16384, 16, 8, 28.941233
orig, 1, 1, 1.000000, id, 32768, 16, -1, 37.129597
inc, 1, 1, 1.000000, id, 32768, 16, -1, 169.361950
einc, 1, 1, 1.000000, id, 32768, 16, -1, 29.213660
orig, 1, 1, 1.000000, add, 32768, 16, 8, 36.491383
inc, 1, 1, 1.000000, add, 32768, 16, 8, 31.630820
orig, 1, 1, 1.000000, elim, 32768, 16, 8, 36.830199
inc, 1, 1, 1.000000, elim, 32768, 16, 8, 0.008331
orig, 1, 1, 1.000000, move, 32768, 16, 8, 36.824168
inc, 1, 1, 1.000000, move, 32768, 16, 8, 15.073166
orig, 1, 1, 1.000000, id, 1, 12, -1, 4800.300269
inc, 1, 1, 1.000000, id, 1, 12, -1, 5597330.395053
einc, 1, 1, 1.000000, id, 1, 12, -1, 373266.563179
orig, 1, 1, 1.000000, add, 1, 12, 8, 4830.385064
inc, 1, 1, 1.000000, add, 1, 12, 8, 402983.462608
orig, 1, 1, 1.000000, elim, 1, 12, 8, 4893.184050
inc, 1, 1, 1.000000, elim, 1, 12, 8, 13061.431076
orig, 1, 1, 1.000000, move, 1, 12, 8, 4816.573524
inc, 1, 1, 1.000000, move, 1, 12, 8, 11385.487873
orig, 1, 1, 1.000000, id, 1, 14, -1, 990.058882
inc, 1, 1, 1.000000, id, 1, 14, -1, 5591839.317300
einc, 1, 1, 1.000000, id, 1, 14, -1, 304132.961808
orig, 1, 1, 1.000000, add, 1, 14, 8, 993.250352
inc, 1, 1, 1.000000, add, 1, 14, 8, 345517.322010
orig, 1, 1, 1.000000, elim, 1, 14, 8, 973.388028
inc, 1, 1, 1.000000, elim, 1, 14, 8, 3127.596149
orig, 1, 1, 1.000000, move, 1, 14, 8, 992.485979
inc, 1, 1, 1.000000, move, 1, 14, 8, 2478.382367
orig, 1, 1, 1.000000, id, 1, 16, -1, 134.226412
inc, 1, 1, 1.000000, id, 1, 16, -1, 5610125.388548
einc, 1, 1, 1.000000, id, 1, 16, -1, 257330.064040
orig, 1, 1, 1.000000, add, 1, 16, 8, 136.382790
inc, 1, 1, 1.000000, add, 1, 16, 8, 297891.833653
orig, 1, 1, 1.000000, elim, 1, 16, 8, 141.283518
inc, 1, 1, 1.000000, elim, 1, 16, 8, 687.244738
orig, 1, 1, 1.000000, move, 1, 16, 8, 135.351619
inc, 1, 1, 1.000000, move, 1, 16, 8, 651.441219
orig, 1, 1, 1.000000, id, 1024, 12, -1, 1059.339488
inc, 1, 1, 1.000000, id, 1024, 12, -1, 6866.671962
einc, 1, 1, 1.000000, id, 1024, 12, -1, 1159.468819
orig, 1, 1, 1.000000, add, 1024, 12, 8, 1064.029967
inc, 1, 1, 1.000000, add, 1024, 12, 8, 1239.860748
orig, 1, 1, 1.000000, elim, 1024, 12, 8, 1064.785609
inc, 1, 1, 1.000000, elim, 1024, 12, 8, 1014.119842
orig, 1, 1, 1.000000, move, 1024, 12, 8, 1060.345280
inc, 1, 1, 1.000000, move, 1024, 12, 8, 602.193251
orig, 1, 1, 1.000000, id, 1024, 14, -1, 248.224571
inc, 1, 1, 1.000000, id, 1024, 14, -1, 6865.897895
einc, 1, 1, 1.000000, id, 1024, 14, -1, 773.670867
orig, 1, 1, 1.000000, add, 1024, 14, 8, 248.008066
inc, 1, 1, 1.000000, add, 1024, 14, 8, 1006.171638
orig, 1, 1, 1.000000, elim, 1024, 14, 8, 247.483193
inc, 1, 1, 1.000000, elim, 1024, 14, 8, 622.949901
orig, 1, 1, 1.000000, move, 1024, 14, 8, 248.438691
inc, 1, 1, 1.000000, move, 1024, 14, 8, 391.137505
orig, 1, 1, 1.000000, id, 1024, 16, -1, 48.831969
inc, 1, 1, 1.000000, id, 1024, 16, -1, 6895.991829
einc, 1, 1, 1.000000, id, 1024, 16, -1, 612.727304
orig, 1, 1, 1.000000, add, 1024, 16, 8, 49.247384
inc, 1, 1, 1.000000, add, 1024, 16, 8, 831.083502
orig, 1, 1, 1.000000, elim, 1024, 16, 8, 50.319334
inc, 1, 1, 1.000000, elim, 1024, 16, 8, 268.527483
orig, 1, 1, 1.000000, move, 1024, 16, 8, 49.396348
inc, 1, 1, 1.000000, move, 1024, 16, 8, 181.885116
orig, 1, 1, 1.000000, id, 4096, 14, -1, 215.494427
inc, 1, 1, 1.000000, id, 4096, 14, -1, 1582.560734
einc, 1, 1, 1.000000, id, 4096, 14, -1, 253.108305
orig, 1, 1, 1.000000, add, 4096, 14, 8, 215.953877
inc, 1, 1, 1.000000, add, 4096, 14, 8, 274.222856
orig, 1, 1, 1.000000, elim, 4096, 14, 8, 214.006117
inc, 1, 1, 1.000000, elim, 4096, 14, 8, 218.155135
orig, 1, 1, 1.000000, move, 4096, 14, 8, 215.697428
inc, 1, 1, 1.000000, move, 4096, 14, 8, 132.127140
orig, 1, 1, 1.000000, id, 4096, 16, -1, 43.332890
inc, 1, 1, 1.000000, id, 4096, 16, -1, 1595.323413
einc, 1, 1, 1.000000, id, 4096, 16, -1, 171.245539
orig, 1, 1, 1.000000, add, 4096, 16, 8, 43.379114
inc, 1, 1, 1.000000, add, 4096, 16, 8, 226.851462
orig, 1, 1, 1.000000, elim, 4096, 16, 8, 44.086169
inc, 1, 1, 1.000000, elim, 4096, 16, 8, 130.490099
orig, 1, 1, 1.000000, move, 4096, 16, 8, 43.284422
inc, 1, 1, 1.000000, move, 4096, 16, 8, 79.947879
orig, 1, 1, 1.000000, id, 16384, 16, -1, 35.148182
inc, 1, 1, 1.000000, id, 16384, 16, -1, 346.087362
einc, 1, 1, 1.000000, id, 16384, 16, -1, 51.867220
orig, 1, 1, 1.000000, add, 16384, 16, 8, 37.248318
inc, 1, 1, 1.000000, add, 16384, 16, 8, 59.601693
orig, 1, 1, 1.000000, elim, 16384, 16, 8, 38.426176
inc, 1, 1, 1.000000, elim, 16384, 16, 8, 45.491816
orig, 1, 1, 1.000000, move, 16384, 16, 8, 38.652758
inc, 1, 1, 1.000000, move, 16384, 16, 8, 28.717416
orig, 1, 1, 1.000000, id, 32768, 16, -1, 37.232179
inc, 1, 1, 1.000000, id, 32768, 16, -1, 170.115707
einc, 1, 1, 1.000000, id, 32768, 16, -1, 29.156850
orig, 1, 1, 1.000000, add, 32768, 16, 8, 30.368510
inc, 1, 1, 1.000000, add, 32768, 16, 8, 31.425387
orig, 1, 1, 1.000000, elim, 32768, 16, 8, 36.662550
inc, 1, 1, 1.000000, elim, 32768, 16, 8, 0.008257
orig, 1, 1, 1.000000, move, 32768, 16, 8, 36.737302
inc, 1, 1, 1.000000, move, 32768, 16, 8, 15.099696
orig, 1, 1, 1.000000, id, 1, 12, -1, 4896.604988
inc, 1, 1, 1.000000, id, 1, 12, -1, 5595062.726569
einc, 1, 1, 1.000000, id, 1, 12, -1, 376219.544111
orig, 1, 1, 1.000000, add, 1, 12, 10, 4858.480309
inc, 1, 1, 1.000000, add, 1, 12, 10, 407197.606896
orig, 1, 1, 1.000000, elim, 1, 12, 10, 4918.213270
inc, 1, 1, 1.000000, elim, 1, 12, 10, 12677.712134
orig, 1, 1, 1.000000, move, 1, 12, 10, 4744.050066
inc, 1, 1, 1.000000, move, 1, 12, 10, 11260.909952
orig, 1, 1, 1.000000, id, 1, 14, -1, 1006.523044
inc, 1, 1, 1.000000, id, 1, 14, -1, 5413229.011273
einc, 1, 1, 1.000000, id, 1, 14, -1, 310254.687730
orig, 1, 1, 1.000000, add, 1, 14, 10, 1013.336246
