name, repeat, time, transf, fvc, depth, inv_depth, rate
orig, 5, 2, mod, 1, 16, 1, 84.573520
orig, 5, 2, mod, 1, 16, 1, 85.274771
orig, 5, 2, mod, 1, 16, 1, 84.775838
orig, 5, 2, mod, 1, 16, 1, 84.895739
orig, 5, 2, mod, 1, 16, 1, 84.568574
inc, 5, 2, mod, 1, 16, 1, 39413.595509
inc, 5, 2, mod, 1, 16, 1, 47607.336097
inc, 5, 2, mod, 1, 16, 1, 42291.546372
inc, 5, 2, mod, 1, 16, 1, 43163.863405
inc, 5, 2, mod, 1, 16, 1, 38858.617723
orig, 5, 2, id, 128, 8, -1, 53149.775282
orig, 5, 2, id, 128, 8, -1, 53127.096817
orig, 5, 2, id, 128, 8, -1, 53189.571644
orig, 5, 2, id, 128, 8, -1, 53324.046272
orig, 5, 2, id, 128, 8, -1, 53221.801661
inc, 5, 2, id, 128, 8, -1, 95277.579154
inc, 5, 2, id, 128, 8, -1, 94539.940057
inc, 5, 2, id, 128, 8, -1, 94906.871146
inc, 5, 2, id, 128, 8, -1, 95176.344057
inc, 5, 2, id, 128, 8, -1, 95129.580111
einc, 5, 2, id, 128, 8, -1, 26723.096866
einc, 5, 2, id, 128, 8, -1, 26811.048224
einc, 5, 2, id, 128, 8, -1, 26801.553713
einc, 5, 2, id, 128, 8, -1, 26863.316968
einc, 5, 2, id, 128, 8, -1, 26733.270142
orig, 5, 2, mod, 128, 8, 1, 53314.837818
orig, 5, 2, mod, 128, 8, 1, 53426.054459
orig, 5, 2, mod, 128, 8, 1, 53383.198637
orig, 5, 2, mod, 128, 8, 1, 53475.483513
orig, 5, 2, mod, 128, 8, 1, 53319.233131
inc, 5, 2, mod, 128, 8, 1, 32971.863844
inc, 5, 2, mod, 128, 8, 1, 32945.203162
inc, 5, 2, mod, 128, 8, 1, 33085.495543
inc, 5, 2, mod, 128, 8, 1, 32920.625834
inc, 5, 2, mod, 128, 8, 1, 33103.960158
orig, 5, 2, id, 128, 10, -1, 11462.849401
orig, 5, 2, id, 128, 10, -1, 11527.055920
orig, 5, 2, id, 128, 10, -1, 11480.659551
orig, 5, 2, id, 128, 10, -1, 11488.593544
orig, 5, 2, id, 128, 10, -1, 11467.833440
inc, 5, 2, id, 128, 10, -1, 95285.097062
inc, 5, 2, id, 128, 10, -1, 95547.625973
inc, 5, 2, id, 128, 10, -1, 95617.112686
inc, 5, 2, id, 128, 10, -1, 95503.480543
inc, 5, 2, id, 128, 10, -1, 95731.337828
