name, repeat, time, transf, fvc, depth, inv_depth, rate
einc, 1, 3, id, 16, 18, -1, 102164.333366
orig, 1, 3, add, 16, 18, 2, 20.999587
inc, 1, 3, add, 16, 18, 2, 1356600.865737
orig, 1, 3, elim, 16, 18, 2, 28.991200
inc, 1, 3, elim, 16, 18, 2, 1354756.810780
orig, 1, 3, move, 16, 18, 2, 20.673284
inc, 1, 3, move, 16, 18, 2, 1343889.663248
orig, 1, 3, id, 16, 20, -1, 4.910803
inc, 1, 3, id, 16, 20, -1, 2911876.213715
einc, 1, 3, id, 16, 20, -1, 92962.846947
orig, 1, 3, add, 16, 20, 2, 4.944392
inc, 1, 3, add, 16, 20, 2, 1352134.248760
orig, 1, 3, elim, 16, 20, 2, 6.663129
inc, 1, 3, elim, 16, 20, 2, 1355434.525518
orig, 1, 3, move, 16, 20, 2, 4.907653
inc, 1, 3, move, 16, 20, 2, 1351174.273365
orig, 1, 3, id, 32, 4, -1, 1077287.095397
inc, 1, 3, id, 32, 4, -1, 5698088.716449
einc, 1, 3, id, 32, 4, -1, 670717.616289
orig, 1, 3, add, 32, 4, 2, 1079709.948162
inc, 1, 3, add, 32, 4, 2, 2457520.805818
orig, 1, 3, elim, 32, 4, 2, 1446809.262202
inc, 1, 3, elim, 32, 4, 2, 976375.573684
orig, 1, 3, move, 32, 4, 2, 1062555.725564
inc, 1, 3, move, 32, 4, 2, 2464941.002000
orig, 1, 3, id, 32, 6, -1, 151955.745875
inc, 1, 3, id, 32, 6, -1, 1504331.583106
einc, 1, 3, id, 32, 6, -1, 104189.916684
orig, 1, 3, add, 32, 6, 2, 150545.983074
inc, 1, 3, add, 32, 6, 2, 719530.964213
orig, 1, 3, elim, 32, 6, 2, 208001.656582
inc, 1, 3, elim, 32, 6, 2, 162371.328265
orig, 1, 3, move, 32, 6, 2, 152514.061876
inc, 1, 3, move, 32, 6, 2, 715012.968755
orig, 1, 3, id, 32, 8, -1, 34304.471262
inc, 1, 3, id, 32, 8, -1, 1500827.697006
einc, 1, 3, id, 32, 8, -1, 93515.079708
orig, 1, 3, add, 32, 8, 2, 34210.700115
inc, 1, 3, add, 32, 8, 2, 707892.307332
orig, 1, 3, elim, 32, 8, 2, 45804.272559
inc, 1, 3, elim, 32, 8, 2, 723323.350175
orig, 1, 3, move, 32, 8, 2, 34166.131396
inc, 1, 3, move, 32, 8, 2, 720877.639072
orig, 1, 3, id, 32, 10, -1, 8346.443169
inc, 1, 3, id, 32, 10, -1, 1503402.918616
einc, 1, 3, id, 32, 10, -1, 81960.988397
orig, 1, 3, add, 32, 10, 2, 8276.125879
inc, 1, 3, add, 32, 10, 2, 725237.237935
orig, 1, 3, elim, 32, 10, 2, 11110.177289
inc, 1, 3, elim, 32, 10, 2, 721462.258869
orig, 1, 3, move, 32, 10, 2, 8332.643958
inc, 1, 3, move, 32, 10, 2, 725871.023039
orig, 1, 3, id, 32, 12, -1, 2004.911508
inc, 1, 3, id, 32, 12, -1, 1510175.899872
einc, 1, 3, id, 32, 12, -1, 70734.845576
orig, 1, 3, add, 32, 12, 2, 2024.310313
inc, 1, 3, add, 32, 12, 2, 723749.602780
orig, 1, 3, elim, 32, 12, 2, 2709.254152
inc, 1, 3, elim, 32, 12, 2, 727184.175393
orig, 1, 3, move, 32, 12, 2, 2026.361299
inc, 1, 3, move, 32, 12, 2, 726746.266325
orig, 1, 3, id, 32, 14, -1, 467.895203
inc, 1, 3, id, 32, 14, -1, 1488984.903005
einc, 1, 3, id, 32, 14, -1, 65054.216945
orig, 1, 3, add, 32, 14, 2, 467.720299
inc, 1, 3, add, 32, 14, 2, 725533.559729
orig, 1, 3, elim, 32, 14, 2, 654.329190
inc, 1, 3, elim, 32, 14, 2, 726134.890284
orig, 1, 3, move, 32, 14, 2, 469.379645
inc, 1, 3, move, 32, 14, 2, 725760.782301
orig, 1, 3, id, 32, 16, -1, 84.501885
inc, 1, 3, id, 32, 16, -1, 1503456.164189
einc, 1, 3, id, 32, 16, -1, 58816.730774
orig, 1, 3, add, 32, 16, 2, 87.958594
inc, 1, 3, add, 32, 16, 2, 727762.728993
orig, 1, 3, elim, 32, 16, 2, 123.463134
inc, 1, 3, elim, 32, 16, 2, 726099.034525
orig, 1, 3, move, 32, 16, 2, 85.234664
inc, 1, 3, move, 32, 16, 2, 722341.753802
orig, 1, 3, id, 32, 18, -1, 18.491877
inc, 1, 3, id, 32, 18, -1, 1497841.607589
einc, 1, 3, id, 32, 18, -1, 53572.664737
orig, 1, 3, add, 32, 18, 2, 18.817349
inc, 1, 3, add, 32, 18, 2, 724078.587077
orig, 1, 3, elim, 32, 18, 2, 25.846354
inc, 1, 3, elim, 32, 18, 2, 719166.411473
orig, 1, 3, move, 32, 18, 2, 18.619083
inc, 1, 3, move, 32, 18, 2, 720921.979445
orig, 1, 3, id, 32, 20, -1, 4.491436
inc, 1, 3, id, 32, 20, -1, 1511700.853395
einc, 1, 3, id, 32, 20, -1, 49127.092844
orig, 1, 3, add, 32, 20, 2, 4.360563
inc, 1, 3, add, 32, 20, 2, 718816.670553
orig, 1, 3, elim, 32, 20, 2, 6.026816
inc, 1, 3, elim, 32, 20, 2, 724239.999694
orig, 1, 3, move, 32, 20, 2, 4.508813
inc, 1, 3, move, 32, 20, 2, 727296.495630
orig, 1, 3, id, 64, 4, -1, 1076912.634929
inc, 1, 3, id, 64, 4, -1, 5715416.460615
einc, 1, 3, id, 64, 4, -1, 667664.044198
orig, 1, 3, add, 64, 4, 2, 1080610.414174
inc, 1, 3, add, 64, 4, 2, 2462193.324768
orig, 1, 3, elim, 64, 4, 2, 1446954.104314
inc, 1, 3, elim, 64, 4, 2, 989969.712553
orig, 1, 3, move, 64, 4, 2, 1063649.159961
inc, 1, 3, move, 64, 4, 2, 2460295.368191
orig, 1, 3, id, 64, 6, -1, 154623.731841
inc, 1, 3, id, 64, 6, -1, 1469017.094686
einc, 1, 3, id, 64, 6, -1, 104135.579174
orig, 1, 3, add, 64, 6, 2, 153397.379040
inc, 1, 3, add, 64, 6, 2, 716229.090867
orig, 1, 3, elim, 64, 6, 2, 202969.117402
inc, 1, 3, elim, 64, 6, 2, 152827.323305
orig, 1, 3, move, 64, 6, 2, 154675.421455
