name, repeat, time, slow_prob, transf, fvc, depth, inv_depth, rate
orig, 3, 2, 0.000000, add, 2048, 14, 1, 749.863694
orig, 3, 2, 0.000000, add, 2048, 14, 1, 751.768593
orig, 3, 2, 0.000000, add, 2048, 14, 1, 748.493371
inc, 3, 2, 0.000000, add, 2048, 14, 1, 1187.850547
inc, 3, 2, 0.000000, add, 2048, 14, 1, 1185.912793
inc, 3, 2, 0.000000, add, 2048, 14, 1, 1190.717651
orig, 3, 2, 0.000000, id, 2048, 16, -1, 104.887120
orig, 3, 2, 0.000000, id, 2048, 16, -1, 105.278975
orig, 3, 2, 0.000000, id, 2048, 16, -1, 105.090337
inc, 3, 2, 0.000000, id, 2048, 16, -1, 8007.031442
inc, 3, 2, 0.000000, id, 2048, 16, -1, 8017.200522
inc, 3, 2, 0.000000, id, 2048, 16, -1, 8029.046915
einc, 3, 2, 0.000000, id, 2048, 16, -1, 601.316154
einc, 3, 2, 0.000000, id, 2048, 16, -1, 606.727602
einc, 3, 2, 0.000000, id, 2048, 16, -1, 606.854462
orig, 3, 2, 0.000000, add, 2048, 16, 1, 104.606292
orig, 3, 2, 0.000000, add, 2048, 16, 1, 104.800237
orig, 3, 2, 0.000000, add, 2048, 16, 1, 105.104443
inc, 3, 2, 0.000000, add, 2048, 16, 1, 817.816548
inc, 3, 2, 0.000000, add, 2048, 16, 1, 808.793718
inc, 3, 2, 0.000000, add, 2048, 16, 1, 814.141209
orig, 3, 2, 0.000000, id, 8192, 14, -1, 665.839086
orig, 3, 2, 0.000000, id, 8192, 14, -1, 684.601988
orig, 3, 2, 0.000000, id, 8192, 14, -1, 667.188039
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1379.431159
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1381.290275
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1381.347873
einc, 3, 2, 0.000000, id, 8192, 14, -1, 296.343350
einc, 3, 2, 0.000000, id, 8192, 14, -1, 295.464827
einc, 3, 2, 0.000000, id, 8192, 14, -1, 297.554924
orig, 3, 2, 0.000000, add, 8192, 14, 1, 683.623203
orig, 3, 2, 0.000000, add, 8192, 14, 1, 678.752711
orig, 3, 2, 0.000000, add, 8192, 14, 1, 669.067752
inc, 3, 2, 0.000000, add, 8192, 14, 1, 441.875860
inc, 3, 2, 0.000000, add, 8192, 14, 1, 440.990785
inc, 3, 2, 0.000000, add, 8192, 14, 1, 441.555405
orig, 3, 2, 0.000000, id, 8192, 16, -1, 93.189861
orig, 3, 2, 0.000000, id, 8192, 16, -1, 92.226502
orig, 3, 2, 0.000000, id, 8192, 16, -1, 93.057580
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1372.116808
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1374.905622
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1373.570604
einc, 3, 2, 0.000000, id, 8192, 16, -1, 154.662059
einc, 3, 2, 0.000000, id, 8192, 16, -1, 154.332234
einc, 3, 2, 0.000000, id, 8192, 16, -1, 154.817254
orig, 3, 2, 0.000000, add, 8192, 16, 1, 93.552795
orig, 3, 2, 0.000000, add, 8192, 16, 1, 92.989835
orig, 3, 2, 0.000000, add, 8192, 16, 1, 93.011151
inc, 3, 2, 0.000000, add, 8192, 16, 1, 173.339753
inc, 3, 2, 0.000000, add, 8192, 16, 1, 174.331889
inc, 3, 2, 0.000000, add, 8192, 16, 1, 173.882372
orig, 3, 2, 0.000000, id, 32768, 16, -1, 87.625469
orig, 3, 2, 0.000000, id, 32768, 16, -1, 87.799777
orig, 3, 2, 0.000000, id, 32768, 16, -1, 87.980722
inc, 3, 2, 0.000000, id, 32768, 16, -1, 310.813575
inc, 3, 2, 0.000000, id, 32768, 16, -1, 309.216165
inc, 3, 2, 0.000000, id, 32768, 16, -1, 316.027152
einc, 3, 2, 0.000000, id, 32768, 16, -1, 52.420328
einc, 3, 2, 0.000000, id, 32768, 16, -1, 53.370311
einc, 3, 2, 0.000000, id, 32768, 16, -1, 50.771754
orig, 3, 2, 0.000000, add, 32768, 16, 1, 87.779324
orig, 3, 2, 0.000000, add, 32768, 16, 1, 87.082659
orig, 3, 2, 0.000000, add, 32768, 16, 1, 87.592795
inc, 3, 2, 0.000000, add, 32768, 16, 1, 70.131735
inc, 3, 2, 0.000000, add, 32768, 16, 1, 69.282132
inc, 3, 2, 0.000000, add, 32768, 16, 1, 68.889463
orig, 3, 2, 0.000000, id, 1, 8, -1, 82517.773977
orig, 3, 2, 0.000000, id, 1, 8, -1, 82809.172881
orig, 3, 2, 0.000000, id, 1, 8, -1, 82388.402665
inc, 3, 2, 0.000000, id, 1, 8, -1, 7690312.693576
inc, 3, 2, 0.000000, id, 1, 8, -1, 7696330.620609
inc, 3, 2, 0.000000, id, 1, 8, -1, 7606092.457157
einc, 3, 2, 0.000000, id, 1, 8, -1, 815388.604558
einc, 3, 2, 0.000000, id, 1, 8, -1, 815270.797087
einc, 3, 2, 0.000000, id, 1, 8, -1, 816006.110926
orig, 3, 2, 0.000000, add, 1, 8, 2, 82618.963089
orig, 3, 2, 0.000000, add, 1, 8, 2, 82506.292585
orig, 3, 2, 0.000000, add, 1, 8, 2, 82767.935324
inc, 3, 2, 0.000000, add, 1, 8, 2, 795058.918204
inc, 3, 2, 0.000000, add, 1, 8, 2, 799131.209143
inc, 3, 2, 0.000000, add, 1, 8, 2, 802004.677323
orig, 3, 2, 0.000000, id, 1, 10, -1, 19806.990959
orig, 3, 2, 0.000000, id, 1, 10, -1, 19772.088048
orig, 3, 2, 0.000000, id, 1, 10, -1, 19738.734056
inc, 3, 2, 0.000000, id, 1, 10, -1, 7662874.717789
inc, 3, 2, 0.000000, id, 1, 10, -1, 7691907.559414
inc, 3, 2, 0.000000, id, 1, 10, -1, 7669677.064805
einc, 3, 2, 0.000000, id, 1, 10, -1, 614940.368178
einc, 3, 2, 0.000000, id, 1, 10, -1, 611821.957440
einc, 3, 2, 0.000000, id, 1, 10, -1, 615629.751463
orig, 3, 2, 0.000000, add, 1, 10, 2, 19670.345237
orig, 3, 2, 0.000000, add, 1, 10, 2, 19878.655366
orig, 3, 2, 0.000000, add, 1, 10, 2, 19526.404206
inc, 3, 2, 0.000000, add, 1, 10, 2, 622532.817209
inc, 3, 2, 0.000000, add, 1, 10, 2, 626122.722231
inc, 3, 2, 0.000000, add, 1, 10, 2, 634245.831763
orig, 3, 2, 0.000000, id, 1, 12, -1, 4392.112796
orig, 3, 2, 0.000000, id, 1, 12, -1, 4389.358106
orig, 3, 2, 0.000000, id, 1, 12, -1, 4383.663092
inc, 3, 2, 0.000000, id, 1, 12, -1, 7582891.921388
inc, 3, 2, 0.000000, id, 1, 12, -1, 7596262.144906
inc, 3, 2, 0.000000, id, 1, 12, -1, 7586563.951052
einc, 3, 2, 0.000000, id, 1, 12, -1, 484961.865017
einc, 3, 2, 0.000000, id, 1, 12, -1, 486675.428120
einc, 3, 2, 0.000000, id, 1, 12, -1, 484174.460497
orig, 3, 2, 0.000000, add, 1, 12, 2, 4330.272638
orig, 3, 2, 0.000000, add, 1, 12, 2, 4322.194217
orig, 3, 2, 0.000000, add, 1, 12, 2, 4293.059625
inc, 3, 2, 0.000000, add, 1, 12, 2, 417277.858519
inc, 3, 2, 0.000000, add, 1, 12, 2, 460810.760372
inc, 3, 2, 0.000000, add, 1, 12, 2, 486202.205356
orig, 3, 2, 0.000000, id, 1, 14, -1, 847.965322
orig, 3, 2, 0.000000, id, 1, 14, -1, 840.081084
orig, 3, 2, 0.000000, id, 1, 14, -1, 848.709387
inc, 3, 2, 0.000000, id, 1, 14, -1, 7594460.076294
inc, 3, 2, 0.000000, id, 1, 14, -1, 7584725.684613
inc, 3, 2, 0.000000, id, 1, 14, -1, 7578900.816583
einc, 3, 2, 0.000000, id, 1, 14, -1, 399653.125327
einc, 3, 2, 0.000000, id, 1, 14, -1, 398499.966781
einc, 3, 2, 0.000000, id, 1, 14, -1, 399623.145090
orig, 3, 2, 0.000000, add, 1, 14, 2, 852.553130
orig, 3, 2, 0.000000, add, 1, 14, 2, 851.303308
orig, 3, 2, 0.000000, add, 1, 14, 2, 852.044884
inc, 3, 2, 0.000000, add, 1, 14, 2, 299882.176806
inc, 3, 2, 0.000000, add, 1, 14, 2, 239184.042621
inc, 3, 2, 0.000000, add, 1, 14, 2, 235380.421934
orig, 3, 2, 0.000000, id, 1, 16, -1, 131.692161
orig, 3, 2, 0.000000, id, 1, 16, -1, 132.512846
orig, 3, 2, 0.000000, id, 1, 16, -1, 132.478666
inc, 3, 2, 0.000000, id, 1, 16, -1, 7677105.037265
inc, 3, 2, 0.000000, id, 1, 16, -1, 7698308.376626
inc, 3, 2, 0.000000, id, 1, 16, -1, 7870436.053595
einc, 3, 2, 0.000000, id, 1, 16, -1, 332101.915937
einc, 3, 2, 0.000000, id, 1, 16, -1, 334015.852658
einc, 3, 2, 0.000000, id, 1, 16, -1, 334485.823110
orig, 3, 2, 0.000000, add, 1, 16, 2, 132.861019
orig, 3, 2, 0.000000, add, 1, 16, 2, 133.308643
orig, 3, 2, 0.000000, add, 1, 16, 2, 133.307127
inc, 3, 2, 0.000000, add, 1, 16, 2, 206141.515583
inc, 3, 2, 0.000000, add, 1, 16, 2, 199211.459499
inc, 3, 2, 0.000000, add, 1, 16, 2, 245429.983906
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3872.294708
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3890.417970
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3890.711791
inc, 3, 2, 0.000000, id, 2048, 12, -1, 7841.838183
inc, 3, 2, 0.000000, id, 2048, 12, -1, 7810.890771
inc, 3, 2, 0.000000, id, 2048, 12, -1, 7804.704995
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1370.364451
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1367.858258
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1363.963823
orig, 3, 2, 0.000000, add, 2048, 12, 2, 3911.315716
orig, 3, 2, 0.000000, add, 2048, 12, 2, 3907.152346
orig, 3, 2, 0.000000, add, 2048, 12, 2, 3909.274594
inc, 3, 2, 0.000000, add, 2048, 12, 2, 3852.343994
inc, 3, 2, 0.000000, add, 2048, 12, 2, 3855.861453
inc, 3, 2, 0.000000, add, 2048, 12, 2, 3866.003033
orig, 3, 2, 0.000000, id, 2048, 14, -1, 743.644013
orig, 3, 2, 0.000000, id, 2048, 14, -1, 744.290360
orig, 3, 2, 0.000000, id, 2048, 14, -1, 724.636985
inc, 3, 2, 0.000000, id, 2048, 14, -1, 7881.670907
inc, 3, 2, 0.000000, id, 2048, 14, -1, 7871.620983
inc, 3, 2, 0.000000, id, 2048, 14, -1, 7880.467287
einc, 3, 2, 0.000000, id, 2048, 14, -1, 820.451767
einc, 3, 2, 0.000000, id, 2048, 14, -1, 823.271265
einc, 3, 2, 0.000000, id, 2048, 14, -1, 824.870942
orig, 3, 2, 0.000000, add, 2048, 14, 2, 747.493244
orig, 3, 2, 0.000000, add, 2048, 14, 2, 726.241032
orig, 3, 2, 0.000000, add, 2048, 14, 2, 748.078162
inc, 3, 2, 0.000000, add, 2048, 14, 2, 1187.824124
inc, 3, 2, 0.000000, add, 2048, 14, 2, 1190.314740
inc, 3, 2, 0.000000, add, 2048, 14, 2, 1188.203121
orig, 3, 2, 0.000000, id, 2048, 16, -1, 104.453996
orig, 3, 2, 0.000000, id, 2048, 16, -1, 104.625525
orig, 3, 2, 0.000000, id, 2048, 16, -1, 104.346079
inc, 3, 2, 0.000000, id, 2048, 16, -1, 7920.432229
inc, 3, 2, 0.000000, id, 2048, 16, -1, 7896.871859
inc, 3, 2, 0.000000, id, 2048, 16, -1, 7915.624836
einc, 3, 2, 0.000000, id, 2048, 16, -1, 606.269612
einc, 3, 2, 0.000000, id, 2048, 16, -1, 600.808602
einc, 3, 2, 0.000000, id, 2048, 16, -1, 605.491880
orig, 3, 2, 0.000000, add, 2048, 16, 2, 104.359562
orig, 3, 2, 0.000000, add, 2048, 16, 2, 105.582772
orig, 3, 2, 0.000000, add, 2048, 16, 2, 105.142605
inc, 3, 2, 0.000000, add, 2048, 16, 2, 878.793052
inc, 3, 2, 0.000000, add, 2048, 16, 2, 886.763826
inc, 3, 2, 0.000000, add, 2048, 16, 2, 886.087877
orig, 3, 2, 0.000000, id, 8192, 14, -1, 658.901693
orig, 3, 2, 0.000000, id, 8192, 14, -1, 660.666227
orig, 3, 2, 0.000000, id, 8192, 14, -1, 662.575874
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1373.478166
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1375.280860
inc, 3, 2, 0.000000, id, 8192, 14, -1, 1377.671676
einc, 3, 2, 0.000000, id, 8192, 14, -1, 298.138376
einc, 3, 2, 0.000000, id, 8192, 14, -1, 298.914486
einc, 3, 2, 0.000000, id, 8192, 14, -1, 299.037911
orig, 3, 2, 0.000000, add, 8192, 14, 2, 662.414721
orig, 3, 2, 0.000000, add, 8192, 14, 2, 663.024665
orig, 3, 2, 0.000000, add, 8192, 14, 2, 677.402069
inc, 3, 2, 0.000000, add, 8192, 14, 2, 714.013709
inc, 3, 2, 0.000000, add, 8192, 14, 2, 712.976834
inc, 3, 2, 0.000000, add, 8192, 14, 2, 714.352966
orig, 3, 2, 0.000000, id, 8192, 16, -1, 91.747059
orig, 3, 2, 0.000000, id, 8192, 16, -1, 93.902529
orig, 3, 2, 0.000000, id, 8192, 16, -1, 93.479924
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1370.167984
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1371.036519
inc, 3, 2, 0.000000, id, 8192, 16, -1, 1370.053441
einc, 3, 2, 0.000000, id, 8192, 16, -1, 153.600324
einc, 3, 2, 0.000000, id, 8192, 16, -1, 154.235861
einc, 3, 2, 0.000000, id, 8192, 16, -1, 153.412919
orig, 3, 2, 0.000000, add, 8192, 16, 2, 91.657893
orig, 3, 2, 0.000000, add, 8192, 16, 2, 92.852655
orig, 3, 2, 0.000000, add, 8192, 16, 2, 92.711921
inc, 3, 2, 0.000000, add, 8192, 16, 2, 179.471731
inc, 3, 2, 0.000000, add, 8192, 16, 2, 180.655623
inc, 3, 2, 0.000000, add, 8192, 16, 2, 180.801191
orig, 3, 2, 0.000000, id, 32768, 16, -1, 87.578456
orig, 3, 2, 0.000000, id, 32768, 16, -1, 86.649081
orig, 3, 2, 0.000000, id, 32768, 16, -1, 87.178102
inc, 3, 2, 0.000000, id, 32768, 16, -1, 313.118837
inc, 3, 2, 0.000000, id, 32768, 16, -1, 312.406751
inc, 3, 2, 0.000000, id, 32768, 16, -1, 313.810475
einc, 3, 2, 0.000000, id, 32768, 16, -1, 52.567291
einc, 3, 2, 0.000000, id, 32768, 16, -1, 50.801838
einc, 3, 2, 0.000000, id, 32768, 16, -1, 51.251635
orig, 3, 2, 0.000000, add, 32768, 16, 2, 88.796475
orig, 3, 2, 0.000000, add, 32768, 16, 2, 89.234715
orig, 3, 2, 0.000000, add, 32768, 16, 2, 89.152591
inc, 3, 2, 0.000000, add, 32768, 16, 2, 123.945983
inc, 3, 2, 0.000000, add, 32768, 16, 2, 123.567859
inc, 3, 2, 0.000000, add, 32768, 16, 2, 123.507215
orig, 3, 2, 0.000000, id, 1, 8, -1, 82315.268652
orig, 3, 2, 0.000000, id, 1, 8, -1, 82194.802872
orig, 3, 2, 0.000000, id, 1, 8, -1, 82256.224728
inc, 3, 2, 0.000000, id, 1, 8, -1, 8822276.644383
inc, 3, 2, 0.000000, id, 1, 8, -1, 8871530.651072
inc, 3, 2, 0.000000, id, 1, 8, -1, 8284705.505911
einc, 3, 2, 0.000000, id, 1, 8, -1, 814120.390177
einc, 3, 2, 0.000000, id, 1, 8, -1, 814263.467801
einc, 3, 2, 0.000000, id, 1, 8, -1, 815658.305243
orig, 3, 2, 0.000000, add, 1, 8, 4, 82556.753195
orig, 3, 2, 0.000000, add, 1, 8, 4, 82441.081708
orig, 3, 2, 0.000000, add, 1, 8, 4, 82118.560605
inc, 3, 2, 0.000000, add, 1, 8, 4, 813599.956717
inc, 3, 2, 0.000000, add, 1, 8, 4, 813346.930037
inc, 3, 2, 0.000000, add, 1, 8, 4, 814282.813469
orig, 3, 2, 0.000000, id, 1, 10, -1, 19806.311886
orig, 3, 2, 0.000000, id, 1, 10, -1, 19858.074993
orig, 3, 2, 0.000000, id, 1, 10, -1, 19759.328907
inc, 3, 2, 0.000000, id, 1, 10, -1, 8877249.310994
inc, 3, 2, 0.000000, id, 1, 10, -1, 8888377.262923
inc, 3, 2, 0.000000, id, 1, 10, -1, 8908395.477485
einc, 3, 2, 0.000000, id, 1, 10, -1, 614254.774068
einc, 3, 2, 0.000000, id, 1, 10, -1, 613216.263398
einc, 3, 2, 0.000000, id, 1, 10, -1, 614366.273741
orig, 3, 2, 0.000000, add, 1, 10, 4, 19860.848441
orig, 3, 2, 0.000000, add, 1, 10, 4, 19860.426081
orig, 3, 2, 0.000000, add, 1, 10, 4, 19821.675015
inc, 3, 2, 0.000000, add, 1, 10, 4, 640576.742035
inc, 3, 2, 0.000000, add, 1, 10, 4, 647678.701470
inc, 3, 2, 0.000000, add, 1, 10, 4, 646205.479224
orig, 3, 2, 0.000000, id, 1, 12, -1, 4382.237647
orig, 3, 2, 0.000000, id, 1, 12, -1, 4387.923900
orig, 3, 2, 0.000000, id, 1, 12, -1, 4373.099671
inc, 3, 2, 0.000000, id, 1, 12, -1, 8930321.537993
inc, 3, 2, 0.000000, id, 1, 12, -1, 8926515.076264
inc, 3, 2, 0.000000, id, 1, 12, -1, 8909571.222239
einc, 3, 2, 0.000000, id, 1, 12, -1, 485941.907854
einc, 3, 2, 0.000000, id, 1, 12, -1, 485056.712790
einc, 3, 2, 0.000000, id, 1, 12, -1, 484166.812154
orig, 3, 2, 0.000000, add, 1, 12, 4, 4380.094672
orig, 3, 2, 0.000000, add, 1, 12, 4, 4374.595251
orig, 3, 2, 0.000000, add, 1, 12, 4, 4381.825918
inc, 3, 2, 0.000000, add, 1, 12, 4, 522658.799418
inc, 3, 2, 0.000000, add, 1, 12, 4, 519612.774725
inc, 3, 2, 0.000000, add, 1, 12, 4, 534526.015382
orig, 3, 2, 0.000000, id, 1, 14, -1, 857.602304
orig, 3, 2, 0.000000, id, 1, 14, -1, 854.964036
orig, 3, 2, 0.000000, id, 1, 14, -1, 854.896169
inc, 3, 2, 0.000000, id, 1, 14, -1, 7698555.811552
inc, 3, 2, 0.000000, id, 1, 14, -1, 7698733.123422
inc, 3, 2, 0.000000, id, 1, 14, -1, 7587619.569215
einc, 3, 2, 0.000000, id, 1, 14, -1, 398513.485540
einc, 3, 2, 0.000000, id, 1, 14, -1, 398775.694216
einc, 3, 2, 0.000000, id, 1, 14, -1, 399602.057502
orig, 3, 2, 0.000000, add, 1, 14, 4, 853.759204
orig, 3, 2, 0.000000, add, 1, 14, 4, 856.265585
orig, 3, 2, 0.000000, add, 1, 14, 4, 857.739763
inc, 3, 2, 0.000000, add, 1, 14, 4, 421238.263656
inc, 3, 2, 0.000000, add, 1, 14, 4, 402316.011459
inc, 3, 2, 0.000000, add, 1, 14, 4, 419741.427987
orig, 3, 2, 0.000000, id, 1, 16, -1, 130.668932
orig, 3, 2, 0.000000, id, 1, 16, -1, 133.035145
orig, 3, 2, 0.000000, id, 1, 16, -1, 132.660995
inc, 3, 2, 0.000000, id, 1, 16, -1, 7726192.114482
inc, 3, 2, 0.000000, id, 1, 16, -1, 7756447.806330
inc, 3, 2, 0.000000, id, 1, 16, -1, 8014335.423209
einc, 3, 2, 0.000000, id, 1, 16, -1, 335307.180229
einc, 3, 2, 0.000000, id, 1, 16, -1, 334800.290820
einc, 3, 2, 0.000000, id, 1, 16, -1, 335496.510586
orig, 3, 2, 0.000000, add, 1, 16, 4, 133.117916
orig, 3, 2, 0.000000, add, 1, 16, 4, 132.811036
orig, 3, 2, 0.000000, add, 1, 16, 4, 133.206826
inc, 3, 2, 0.000000, add, 1, 16, 4, 303309.688394
inc, 3, 2, 0.000000, add, 1, 16, 4, 286203.363783
inc, 3, 2, 0.000000, add, 1, 16, 4, 301775.201196
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3913.779095
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3923.426072
orig, 3, 2, 0.000000, id, 2048, 12, -1, 3926.287548
inc, 3, 2, 0.000000, id, 2048, 12, -1, 8000.276377
inc, 3, 2, 0.000000, id, 2048, 12, -1, 8003.446619
inc, 3, 2, 0.000000, id, 2048, 12, -1, 8038.627256
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1366.068086
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1366.519593
einc, 3, 2, 0.000000, id, 2048, 12, -1, 1362.950682
orig, 3, 2, 0.000000, add, 2048, 12, 4, 3914.554508
orig, 3, 2, 0.000000, add, 2048, 12, 4, 3914.705654
orig, 3, 2, 0.000000, add, 2048, 12, 4, 3911.411426
inc, 3, 2, 0.000000, add, 2048, 12, 4, 6218.992914
inc, 3, 2, 0.000000, add, 2048, 12, 4, 6218.260121
